
Circuit: *mat_array.cir


Circuit: *mat_array.cir
Date: Tue Mar 12 10:59:35  2019


Operating point information:

	Node	Voltage

 Resistor: Simple linear resistor
     device                 r2615                 r2580                 r2546
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.33995e-07           7.45137e-07           6.07772e-07
          p           6.95547e-10           5.55229e-10           3.69387e-10

 Resistor: Simple linear resistor
     device                 r2513                 r2481                 r2450
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.13951e-07           1.54742e-07          -1.79812e-07
          p           1.71355e-10           2.39451e-11           3.23325e-11

 Resistor: Simple linear resistor
     device                 r2420                 r2391                 r2363
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -6.00711e-07          -1.11996e-06          -1.75047e-06
          p           3.60853e-10           1.25431e-09           3.06414e-09

 Resistor: Simple linear resistor
     device                 r2336                 r2310                 r2285
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -2.50586e-06          -3.40011e-06          -4.44708e-06
          p           6.27931e-09           1.15608e-08           1.97765e-08

 Resistor: Simple linear resistor
     device                 r2261                 r2238                 r2216
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -5.65968e-06          -7.04882e-06          -8.62188e-06
          p           3.20319e-08           4.96859e-08           7.43369e-08

 Resistor: Simple linear resistor
     device                 r2195                 r2175                 r2156
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.03806e-05           -1.2318e-05          -1.44151e-05
          p           1.07756e-07           1.51734e-07           2.07796e-07

 Resistor: Simple linear resistor
     device                 r2138                 r2121                r21067
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.66353e-05           -1.8918e-05                     0
          p           2.76734e-07           3.57892e-07                     0

 Resistor: Simple linear resistor
     device                r21021                 r2976                 r2932
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.51945e-07           3.01995e-07           4.48192e-07
          p           2.30873e-11           9.12011e-11           2.00876e-10

 Resistor: Simple linear resistor
     device                 r2889                 r2847                 r2806
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.88449e-07           7.20488e-07           8.41766e-07
          p           3.46272e-10           5.19104e-10            7.0857e-10

 Resistor: Simple linear resistor
     device                 r2766                 r2727                 r2689
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           9.49398e-07           1.04008e-06              1.11e-06
          p           9.01357e-10           1.08177e-09           1.23209e-09

 Resistor: Simple linear resistor
     device                 r2652                 r2616                 r2581
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.15472e-06           1.16913e-06           1.14726e-06
          p           1.33338e-09           1.36686e-09            1.3162e-09

 Resistor: Simple linear resistor
     device                 r2547                 r2514                 r2482
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.08221e-06           9.66001e-07           7.89473e-07
          p           1.17117e-09           9.33159e-10           6.23268e-10

 Resistor: Simple linear resistor
     device                 r2451                 r2421                 r2392
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.42125e-07            2.1202e-07          -2.14312e-07
          p           2.93899e-10           4.49524e-11           4.59297e-11

 Resistor: Simple linear resistor
     device                 r2364                 r2337                 r2311
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -7.51932e-07          -1.41749e-06          -2.22911e-06
          p           5.65402e-10           2.00927e-09           4.96892e-09

 Resistor: Simple linear resistor
     device                 r2286                 r2262                 r2239
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -3.20619e-06          -4.36896e-06          -5.73778e-06
          p           1.02796e-08           1.90878e-08           3.29222e-08

 Resistor: Simple linear resistor
     device                 r2217                 r2196                 r2176
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -7.33212e-06          -9.16894e-06          -1.12605e-05
          p             5.376e-08           8.40695e-08           1.26799e-07

 Resistor: Simple linear resistor
     device                 r2157                 r2139                 r2122
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.36112e-05          -1.62133e-05          -1.90407e-05
          p           1.85265e-07            2.6287e-07            3.6255e-07

 Resistor: Simple linear resistor
     device                 r2106                r21022                 r2977
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -2.20416e-05                     0           1.79545e-07
          p           4.85834e-07                     0           3.22364e-11

 Resistor: Simple linear resistor
     device                 r2933                 r2890                 r2848
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.57367e-07           5.31672e-07           7.00528e-07
          p           1.27711e-10           2.82675e-10            4.9074e-10

 Resistor: Simple linear resistor
     device                 r2807                 r2767                 r2728
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.61784e-07             1.013e-06           1.15133e-06
          p           7.42673e-10           1.02616e-09           1.32556e-09

 Resistor: Simple linear resistor
     device                 r2690                 r2653                 r2617
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.27348e-06           1.37555e-06           1.45292e-06
          p           1.62175e-09           1.89213e-09           2.11098e-09

 Resistor: Simple linear resistor
     device                 r2582                 r2548                 r2515
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.50016e-06           1.51081e-06           1.47729e-06
          p           2.25047e-09           2.28255e-09           2.18238e-09

 Resistor: Simple linear resistor
     device                 r2483                 r2452                 r2422
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.39066e-06           1.24044e-06           1.01444e-06
          p           1.93392e-09           1.53869e-09           1.02908e-09

 Resistor: Simple linear resistor
     device                 r2393                 r2365                 r2338
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.98483e-07           2.76259e-07          -2.70903e-07
          p           4.87878e-10           7.63188e-11           7.33887e-11

 Resistor: Simple linear resistor
     device                 r2312                 r2287                 r2263
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -9.64165e-07          -1.82726e-06          -2.88644e-06
          p           9.29614e-10           3.33887e-09           8.33152e-09

 Resistor: Simple linear resistor
     device                 r2240                 r2218                 r2197
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -4.17027e-06          -5.70912e-06          -7.53433e-06
          p           1.73911e-08           3.25941e-08           5.67661e-08

 Resistor: Simple linear resistor
     device                 r2177                 r2158                 r2140
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -9.67674e-06          -1.21646e-05          -1.50202e-05
          p           9.36392e-08           1.47977e-07           2.25607e-07

 Resistor: Simple linear resistor
     device                 r2123                 r2107                  r292
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.82556e-05          -2.18657e-05          -2.58195e-05
          p           3.33268e-07            4.7811e-07           6.66647e-07

 Resistor: Simple linear resistor
     device                 r2978                 r2934                 r2891
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i                     0           2.09658e-07           4.17844e-07
          p                     0           4.39566e-11           1.74594e-10

 Resistor: Simple linear resistor
     device                 r2849                 r2808                 r2768
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.23011e-07           8.23458e-07           1.01725e-06
          p           3.88143e-10           6.78083e-10           1.03479e-09

 Resistor: Simple linear resistor
     device                 r2729                 r2691                 r2654
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.20212e-06           1.37539e-06           1.53384e-06
          p            1.4451e-09           1.89171e-09           2.35266e-09

 Resistor: Simple linear resistor
     device                 r2618                 r2583                 r2549
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.67357e-06           1.78988e-06            1.8771e-06
          p           2.80082e-09           3.20367e-09           3.52349e-09

 Resistor: Simple linear resistor
     device                 r2516                 r2484                 r2453
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.92837e-06           1.93545e-06           1.88845e-06
          p            3.7186e-09           3.74595e-09           3.56624e-09

 Resistor: Simple linear resistor
     device                 r2423                 r2394                 r2366
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.77557e-06           1.58277e-06           1.29343e-06
          p           3.15265e-09           2.50516e-09           1.67297e-09

 Resistor: Simple linear resistor
     device                 r2339                 r2313                 r2288
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.88004e-07           3.43612e-07          -3.66307e-07
          p           7.88551e-10           1.18069e-10           1.34181e-10

 Resistor: Simple linear resistor
     device                 r2264                 r2241                 r2219
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.27235e-06          -2.40941e-06          -3.81682e-06
          p           1.61887e-09           5.80525e-09           1.45681e-08

 Resistor: Simple linear resistor
     device                 r2198                 r2178                 r2159
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -5.53825e-06          -7.62129e-06          -1.01164e-05
          p           3.06723e-08            5.8084e-08           1.02342e-07

 Resistor: Simple linear resistor
     device                 r2141                 r2124                 r2108
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.30754e-05          -1.65484e-05          -2.05793e-05
          p           1.70967e-07           2.73848e-07            4.2351e-07

 Resistor: Simple linear resistor
     device                  r293                  r279                 r2935
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i             -2.52e-05          -3.04197e-05                     0
          p           6.35038e-07            9.2536e-07                     0

 Resistor: Simple linear resistor
     device                 r2892                 r2850                 r2809
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.42158e-07           4.83186e-07           7.21876e-07
          p           5.86405e-11           2.33469e-10           5.21105e-10

 Resistor: Simple linear resistor
     device                 r2769                 r2730                 r2692
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           9.56856e-07           1.18651e-06           1.40885e-06
          p           9.15573e-10           1.40779e-09           1.98487e-09

 Resistor: Simple linear resistor
     device                 r2655                 r2619                 r2584
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.62147e-06           1.82134e-06           2.00471e-06
          p           2.62917e-09           3.31728e-09           4.01885e-09

 Resistor: Simple linear resistor
     device                 r2550                 r2517                 r2485
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            2.1669e-06           2.30214e-06           2.40328e-06
          p           4.69547e-09           5.29986e-09           5.77578e-09

 Resistor: Simple linear resistor
     device                 r2454                 r2424                 r2395
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.46154e-06           2.46614e-06           2.40396e-06
          p           6.05917e-09           6.08185e-09           5.77902e-09

 Resistor: Simple linear resistor
     device                 r2367                 r2340                 r2314
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.25906e-06           2.01217e-06           1.64015e-06
          p           5.10334e-09           4.04884e-09           2.69008e-09

 Resistor: Simple linear resistor
     device                 r2289                 r2265                 r2242
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.11528e-06           4.04612e-07          -5.30772e-07
          p           1.24384e-09           1.63711e-10           2.81719e-10

 Resistor: Simple linear resistor
     device                 r2220                 r2199                 r2179
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.73654e-06          -3.26581e-06          -5.17975e-06
          p           3.01558e-09           1.06655e-08           2.68298e-08

 Resistor: Simple linear resistor
     device                 r2160                 r2142                 r2125
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -7.54793e-06          -1.04483e-05          -1.39666e-05
          p           5.69713e-08           1.09167e-07           1.95065e-07

 Resistor: Simple linear resistor
     device                 r2109                  r294                  r280
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.81943e-05           -2.3226e-05          -2.91535e-05
          p           3.31034e-07           5.39448e-07           8.49928e-07

 Resistor: Simple linear resistor
     device                  r267                 r2893                 r2851
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -3.60575e-05                     0           2.76827e-07
          p           1.30014e-06                     0           7.66332e-11

 Resistor: Simple linear resistor
     device                 r2810                 r2770                 r2731
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.52971e-07           8.27667e-07           1.09999e-06
          p           3.05777e-10           6.85033e-10           1.20997e-09

 Resistor: Simple linear resistor
     device                 r2693                 r2656                 r2620
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.36874e-06           1.63238e-06           1.88886e-06
          p           1.87345e-09           2.66465e-09            3.5678e-09

 Resistor: Simple linear resistor
     device                 r2585                 r2551                 r2518
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.13553e-06           2.36893e-06           2.58459e-06
          p           4.56049e-09           5.61182e-09           6.68012e-09

 Resistor: Simple linear resistor
     device                 r2486                 r2455                 r2425
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.77681e-06           2.93833e-06              3.06e-06
          p           7.71069e-09           8.63381e-09           9.36358e-09

 Resistor: Simple linear resistor
     device                 r2396                 r2368                 r2341
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            3.1303e-06           3.13489e-06           3.05594e-06
          p           9.79877e-09           9.82753e-09           9.33877e-09

 Resistor: Simple linear resistor
     device                 r2315                 r2290                 r2266
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.87143e-06           2.55426e-06           2.07127e-06
          p           8.24509e-09           6.52423e-09           4.29016e-09

 Resistor: Simple linear resistor
     device                 r2243                 r2221                 r2200
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.38208e-06           4.37755e-07          -8.20666e-07
          p           1.91014e-09           1.91629e-10           6.73492e-10

 Resistor: Simple linear resistor
     device                 r2180                 r2161                 r2143
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -2.46379e-06          -4.57558e-06          -7.25513e-06
          p           6.07025e-09            2.0936e-08            5.2637e-08

 Resistor: Simple linear resistor
     device                 r2126                 r2110                  r295
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.06183e-05          -1.47988e-05          -1.99496e-05
          p           1.12747e-07           2.19006e-07           3.97985e-07

 Resistor: Simple linear resistor
     device                  r281                  r268                  r256
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -2.62414e-05          -3.38617e-05          -4.30089e-05
          p           6.88613e-07           1.14662e-06           1.84977e-06

 Resistor: Simple linear resistor
     device                 r2852                 r2811                 r2771
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i                     0           3.13341e-07           6.26561e-07
          p                     0           9.81825e-11           3.92579e-10

 Resistor: Simple linear resistor
     device                 r2732                 r2694                 r2657
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           9.39461e-07           1.25168e-06            1.5626e-06
          p           8.82588e-10            1.5667e-09           2.44171e-09

 Resistor: Simple linear resistor
     device                 r2621                 r2586                 r2552
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.87123e-06           2.17611e-06           2.47511e-06
          p            3.5015e-09           4.73544e-09           6.12617e-09

 Resistor: Simple linear resistor
     device                 r2519                 r2487                 r2456
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.76528e-06            3.0426e-06           3.30167e-06
          p           7.64678e-09           9.25739e-09            1.0901e-08

 Resistor: Simple linear resistor
     device                 r2426                 r2397                 r2369
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.53539e-06           3.73449e-06           3.88699e-06
          p            1.2499e-08           1.39464e-08           1.51087e-08

 Resistor: Simple linear resistor
     device                 r2342                 r2316                 r2291
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.97754e-06           3.98654e-06           3.88921e-06
          p           1.58208e-08           1.58925e-08            1.5126e-08

 Resistor: Simple linear resistor
     device                 r2267                 r2244                 r2222
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            3.6543e-06           3.24261e-06           2.60523e-06
          p           1.33539e-08           1.05145e-08           6.78722e-09

 Resistor: Simple linear resistor
     device                 r2201                 r2181                 r2162
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.68135e-06           3.95758e-07          -1.34415e-06
          p           2.82693e-09           1.56625e-10           1.80674e-09

 Resistor: Simple linear resistor
     device                 r2144                 r2127                 r2111
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -3.65185e-06          -6.66562e-06           -1.0553e-05
          p            1.3336e-08           4.44305e-08           1.11366e-07

 Resistor: Simple linear resistor
     device                  r296                  r282                  r269
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.55157e-05          -2.17946e-05           -2.9675e-05
          p           2.40738e-07           4.75006e-07           8.80608e-07

 Resistor: Simple linear resistor
     device                  r257                  r246                 r2812
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -3.94911e-05          -5.16294e-05                     0
          p           1.55955e-06            2.6656e-06                     0

 Resistor: Simple linear resistor
     device                 r2772                 r2733                 r2695
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.51247e-07           7.03062e-07           1.05594e-06
          p           1.23374e-10           4.94297e-10           1.11502e-09

 Resistor: Simple linear resistor
     device                 r2658                 r2622                 r2587
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.41024e-06           1.76605e-06           2.12315e-06
          p           1.98877e-09           3.11895e-09           4.50778e-09

 Resistor: Simple linear resistor
     device                 r2553                 r2520                 r2488
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.48082e-06           2.83772e-06           3.19164e-06
          p           6.15449e-09           8.05264e-09           1.01866e-08

 Resistor: Simple linear resistor
     device                 r2457                 r2427                 r2398
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            3.5393e-06           3.87596e-06           4.19502e-06
          p           1.25266e-08            1.5023e-08           1.75982e-08

 Resistor: Simple linear resistor
     device                 r2370                 r2343                 r2317
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.48751e-06           4.74135e-06           4.94056e-06
          p           2.01377e-08           2.24804e-08           2.44091e-08

 Resistor: Simple linear resistor
     device                 r2292                 r2268                 r2245
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.06411e-06           5.08462e-06           4.96662e-06
          p           2.56452e-08           2.58533e-08           2.46673e-08

 Resistor: Simple linear resistor
     device                 r2223                 r2202                 r2182
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.66444e-06           4.11955e-06           3.25726e-06
          p            2.1757e-08           1.69707e-08           1.06098e-08

 Resistor: Simple linear resistor
     device                 r2163                 r2145                 r2128
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.98272e-06           1.75865e-07          -2.31463e-06
          p           3.93118e-09           3.09285e-11           5.35753e-09

 Resistor: Simple linear resistor
     device                 r2112                  r297                  r283
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -5.67879e-06          -1.01543e-05          -1.60371e-05
          p           3.22487e-08           1.03109e-07           2.57187e-07

 Resistor: Simple linear resistor
     device                  r270                  r258                  r247
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -2.36942e-05          -3.35788e-05          -4.62469e-05
          p           5.61416e-07           1.12753e-06           2.13878e-06

 Resistor: Simple linear resistor
     device                  r237                 r2773                 r2734
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -6.23773e-05                     0           3.89941e-07
          p           3.89093e-06                     0           1.52054e-10

 Resistor: Simple linear resistor
     device                 r2696                 r2659                 r2623
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.81277e-07           1.17534e-06           1.57335e-06
          p           6.10394e-10           1.38143e-09           2.47543e-09

 Resistor: Simple linear resistor
     device                 r2588                 r2554                 r2521
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.97631e-06           2.38492e-06           2.79948e-06
          p           3.90579e-09           5.68785e-09           7.83706e-09

 Resistor: Simple linear resistor
     device                 r2489                 r2458                 r2428
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.21967e-06           3.64439e-06           4.07145e-06
          p           1.03663e-08           1.32816e-08           1.65767e-08

 Resistor: Simple linear resistor
     device                 r2399                 r2371                 r2344
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            4.4972e-06           4.91604e-06           5.31983e-06
          p           2.02248e-08           2.41675e-08           2.83006e-08

 Resistor: Simple linear resistor
     device                 r2318                 r2293                 r2269
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i             5.697e-06           6.03151e-06           6.30148e-06
          p           3.24558e-08           3.63791e-08           3.97087e-08

 Resistor: Simple linear resistor
     device                 r2246                 r2224                 r2203
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.47739e-06           6.51975e-06           6.37618e-06
          p           4.19566e-08           4.25071e-08           4.06556e-08

 Resistor: Simple linear resistor
     device                 r2183                 r2164                 r2146
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.97759e-06           5.23336e-06           4.02511e-06
          p           3.57316e-08           2.73881e-08           1.62015e-08

 Resistor: Simple linear resistor
     device                 r2129                 r2113                  r298
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.19887e-06          -4.44942e-07          -4.16411e-06
          p           4.83501e-09           1.97973e-10           1.73398e-08

 Resistor: Simple linear resistor
     device                  r284                  r271                  r259
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -9.29063e-06          -1.62507e-05            -2.559e-05
          p           8.63159e-08           2.64086e-07            6.5485e-07

 Resistor: Simple linear resistor
     device                  r248                  r238                  r229
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           -3.8005e-05           -5.4382e-05          -7.58456e-05
          p           1.44438e-06            2.9574e-06           5.75255e-06

 Resistor: Simple linear resistor
     device                 r2735                 r2697                 r2660
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i                     0           4.28648e-07           8.59656e-07
          p                     0           1.83739e-10           7.39009e-10

 Resistor: Simple linear resistor
     device                 r2624                 r2589                 r2555
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.29535e-06           1.73797e-06           2.18961e-06
          p           1.67793e-09           3.02053e-09           4.79437e-09

 Resistor: Simple linear resistor
     device                 r2522                 r2490                 r2459
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.65215e-06           3.12714e-06           3.61565e-06
          p           7.03389e-09             9.779e-09           1.30729e-08

 Resistor: Simple linear resistor
     device                 r2429                 r2400                 r2372
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.11804e-06            4.6337e-06           5.16061e-06
          p           1.69583e-08           2.14711e-08           2.66319e-08

 Resistor: Simple linear resistor
     device                 r2345                 r2319                 r2294
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.69485e-06           6.22982e-06           6.75529e-06
          p           3.24313e-08           3.88106e-08           4.56339e-08

 Resistor: Simple linear resistor
     device                 r2270                 r2247                 r2225
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.25609e-06           7.71037e-06            8.0873e-06
          p           5.26508e-08           5.94498e-08           6.54044e-08

 Resistor: Simple linear resistor
     device                 r2204                 r2184                 r2165
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.34401e-06           8.42156e-06           8.23966e-06
          p           6.96224e-08           7.09226e-08            6.7892e-08

 Resistor: Simple linear resistor
     device                 r2147                 r2130                 r2114
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.68969e-06           6.62557e-06           4.85177e-06
          p           5.91314e-08           4.38981e-08           2.35397e-08

 Resistor: Simple linear resistor
     device                  r299                  r285                  r272
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.10773e-06          -1.95262e-06           -7.7874e-06
          p           4.44251e-09           3.81274e-09           6.06437e-08

 Resistor: Simple linear resistor
     device                  r260                  r249                  r239
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -1.60014e-05          -2.73911e-05          -4.30028e-05
          p           2.56045e-07           7.50272e-07           1.84924e-06

 Resistor: Simple linear resistor
     device                  r230                  r222                 r2698
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i          -6.42083e-05          -9.28026e-05                     0
          p           4.12271e-06           8.61232e-06                     0

 Resistor: Simple linear resistor
     device                 r2661                 r2625                 r2590
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.66392e-07           9.36252e-07           1.41304e-06
          p           2.17522e-10           8.76567e-10           1.99668e-09

 Resistor: Simple linear resistor
     device                 r2556                 r2523                 r2491
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.90019e-06           2.40111e-06           2.91908e-06
          p           3.61074e-09           5.76533e-09           8.52104e-09

 Resistor: Simple linear resistor
     device                 r2460                 r2430                 r2401
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.45723e-06           4.01837e-06           4.60481e-06
          p           1.19524e-08           1.61473e-08           2.12042e-08
